SSC_CODE_2016,SSC_NAME_2016,LGA_CODE_2019,LGA_NAME_2019,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
22437,Tarilta,25430,Mount Alexander (S),0.8333334,Good,Good,0
22438,Tarnagulla,23940,Loddon (S),1,Good,Good,0
22439,Tarneit,27260,Wyndham (C),1,Good,Good,0
22440,Tarnook,21010,Benalla (RC),1,Good,Good,0
22441,Taroon,21830,Corangamite (S),4e-07,Good,Good,1
22441,Taroon,25490,Moyne (S),0.9999996,Good,Good,0
22442,Tarra Valley,26810,Wellington (S),1,Good,Good,0
22443,Tarranyurk,22980,Hindmarsh (S),1,Good,Good,0
22444,Tarraville,26810,Wellington (S),1,Good,Good,0
22445,Tarrawarra,27450,Yarra Ranges (S),1,Good,Good,0
22446,Tarrawingee,26700,Wangaratta (RC),1,Good,Good,0
22447,Tarrayoukyan,26260,Southern Grampians (S),1,Good,Good,0
22448,Tarrengower,25430,Mount Alexander (S),1,Good,Good,0
22449,Tarrenlea,26260,Southern Grampians (S),1,Good,Good,0
22450,Tarrington,26260,Southern Grampians (S),1,Good,Good,0
22451,Tarrone,25490,Moyne (S),1,Good,Good,0
22452,Tarwin,26170,South Gippsland (S),1,Good,Good,0
22453,Tarwin Lower,26170,South Gippsland (S),1,Good,Good,0
22454,Tatong,21010,Benalla (RC),1,Good,Good,0
22455,Tatura,22830,Greater Shepparton (C),1,Good,Good,0
22456,Tatura East,22830,Greater Shepparton (C),1,Good,Good,0
22457,Tatyoon,20260,Ararat (RC),1,Good,Good,0
22458,Tawonga,20110,Alpine (S),1,Good,Good,0
22459,Tawonga South,20110,Alpine (S),1,Good,Good,0
22460,Taylor Bay,25620,Murrindindi (S),1,Good,Good,0
22461,Taylors Hill,24650,Melton (C),1,Good,Good,0
22462,Taylors Lakes,21180,Brimbank (C),1,Good,Good,0
22463,Teal Point,22250,Gannawarra (S),1,Good,Good,0
22464,Tecoma,27450,Yarra Ranges (S),1,Good,Good,0
22465,Teddywaddy,21270,Buloke (S),1,Good,Good,0
22466,Teddywaddy West,21270,Buloke (S),1,Good,Good,0
22467,Teesdale (Vic.),22490,Golden Plains (S),1,Good,Good,0
22468,Telangatuk East,23190,Horsham (RC),1,Good,Good,0
22469,Telford,24900,Moira (S),1,Good,Good,0
22470,Telopea Downs,26890,West Wimmera (S),1,Good,Good,0
22471,Templestowe,24210,Manningham (C),1,Good,Good,0
22472,Templestowe Lower,24210,Manningham (C),1,Good,Good,0
22473,Tempy,24780,Mildura (RC),0.305085,Good,Good,0
22473,Tempy,27630,Yarriambiack (S),0.694915,Good,Good,0
22474,Tenby Point,20740,Bass Coast (S),1,Good,Good,0
22475,Tennyson (Vic.),21370,Campaspe (S),1,Good,Good,0
22476,Terang,21830,Corangamite (S),0.9951712,Good,Good,0
22476,Terang,25490,Moyne (S),0.0048288,Good,Good,1
22477,Terip Terip,25620,Murrindindi (S),1,Good,Good,0
22478,Terrappee,21270,Buloke (S),0.1904761,Good,Good,0
22478,Terrappee,23940,Loddon (S),0.8095239,Good,Good,0
22479,Terrick Terrick,23940,Loddon (S),1,Good,Good,0
22480,Terrick Terrick East,21370,Campaspe (S),1,Good,Good,0
22481,Tesbury,21830,Corangamite (S),1,Good,Good,0
22482,Tetoora Road,20830,Baw Baw (S),1,Good,Good,0
22483,Thalia,21270,Buloke (S),1,Good,Good,0
22484,The Basin (Vic.),23670,Knox (C),1,Good,Good,0
22485,The Cove,25490,Moyne (S),1,Good,Good,0
22486,The Gurdies,20740,Bass Coast (S),1,Good,Good,0
22487,The Heart,26810,Wellington (S),1,Good,Good,0
22488,The Honeysuckles,26810,Wellington (S),1,Good,Good,0
22489,The Patch,27450,Yarra Ranges (S),1,Good,Good,0
22490,The Sisters,25490,Moyne (S),1,Good,Good,0
22491,Thologolong,26670,Towong (S),1,Good,Good,0
22492,Thomastown,27070,Whittlesea (C),1,Good,Good,0
22493,Thomson (Baw Baw - Vic.),20830,Baw Baw (S),1,Good,Good,0
22494,Thomson (Greater Geelong - Vic.),22750,Greater Geelong (C),1,Good,Good,0
22495,Thoona,21010,Benalla (RC),1,Good,Good,0
22496,Thornbury,21890,Darebin (C),1,Good,Good,0
22497,Thornton (Vic.),25620,Murrindindi (S),1,Good,Good,0
22498,Thorpdale,20830,Baw Baw (S),1,Good,Good,0
22499,Thorpdale South,20830,Baw Baw (S),1,Good,Good,0
22500,Thowgla Valley,26670,Towong (S),1,Good,Good,0
22501,Three Bridges,27450,Yarra Ranges (S),1,Good,Good,0
22502,Timbarra (Vic.),22110,East Gippsland (S),1,Good,Good,0
22503,Timboon,21830,Corangamite (S),1,Good,Good,0
22504,Timboon West,21830,Corangamite (S),1,Good,Good,0
22505,Timmering,21370,Campaspe (S),1,Good,Good,0
22506,Timor (Vic.),21670,Central Goldfields (S),1,Good,Good,0
22507,Timor West,21670,Central Goldfields (S),1,Good,Good,0
22508,Tinamba,26810,Wellington (S),1,Good,Good,0
22509,Tinamba West,26810,Wellington (S),1,Good,Good,0
22510,Tintaldra,26670,Towong (S),1,Good,Good,0
22511,Tittybong,22250,Gannawarra (S),1,Good,Good,0
22512,Tol Tol,26610,Swan Hill (RC),1,Good,Good,0
22513,Tolmie,24250,Mansfield (S),0.8915929,Good,Good,0
22513,Tolmie,26700,Wangaratta (RC),0.1084071,Good,Good,0
22514,Tom Groggin,22110,East Gippsland (S),0.5,Good,Good,0
22514,Tom Groggin,26670,Towong (S),0.5,Good,Good,0
22515,Tongala,21370,Campaspe (S),1,Good,Good,0
22516,Tonghi Creek,22110,East Gippsland (S),1,Good,Good,0
22517,Tongio,22110,East Gippsland (S),1,Good,Good,0
22518,Tonimbuk,21450,Cardinia (S),1,Good,Good,0
22519,Tooan,23190,Horsham (RC),1,Good,Good,0
22520,Tooborac,24850,Mitchell (S),1,Good,Good,0
22521,Toolamba,22830,Greater Shepparton (C),1,Good,Good,0
22522,Toolamba West,22830,Greater Shepparton (C),1,Good,Good,0
22523,Toolangi,25620,Murrindindi (S),0.845481,Good,Good,0
22523,Toolangi,27450,Yarra Ranges (S),0.154519,Good,Good,0
22524,Toolern Vale,24650,Melton (C),1,Good,Good,0
22525,Toolleen,21370,Campaspe (S),0.7028571,Good,Good,0
22525,Toolleen,22620,Greater Bendigo (C),0.2971429,Good,Good,0
22526,Toolome,26810,Wellington (S),1,Good,Good,0
22527,Toolondo,23190,Horsham (RC),1,Good,Good,0
22528,Toolong,25490,Moyne (S),1,Good,Good,0
22529,Toombon,20830,Baw Baw (S),1,Good,Good,0
22530,Toongabbie (Vic.),20830,Baw Baw (S),0,Good,Good,1
22530,Toongabbie (Vic.),23810,Latrobe (C) (Vic.),0.9254783,Good,Good,0
22530,Toongabbie (Vic.),26810,Wellington (S),0.0745216,Good,Good,0
22531,Toora (Vic.),26170,South Gippsland (S),1,Good,Good,0
22532,Toora North,26170,South Gippsland (S),0.9999999,Good,Good,0
22532,Toora North,26810,Wellington (S),1e-07,Good,Good,1
22533,Tooradin,21450,Cardinia (S),0.0171211,Good,Good,0
22533,Tooradin,21610,Casey (C),0.9828789,Good,Good,0
22534,Toorak,26350,Stonnington (C),1,Good,Good,0
22535,Toorloo Arm,22110,East Gippsland (S),1,Good,Good,0
22536,Toorongo,20830,Baw Baw (S),0.6666667,Good,Good,0
22536,Toorongo,27450,Yarra Ranges (S),0.3333333,Good,Good,0
22537,Tootgarook,25340,Mornington Peninsula (S),1,Good,Good,0
22538,Torquay (Vic.),26490,Surf Coast (S),1,Good,Good,0
22539,Torrita,24780,Mildura (RC),1,Good,Good,0
22540,Torrumbarry,21370,Campaspe (S),1,Good,Good,0
22541,Torwood,20830,Baw Baw (S),1,Good,Good,0
22542,Tostaree,22110,East Gippsland (S),1,Good,Good,0
22543,Tottenham (Vic.),24330,Maribyrnong (C),1,Good,Good,0
22544,Tottington,25810,Northern Grampians (S),1,Good,Good,0
22545,Tourello,20570,Ballarat (C),1,Good,Good,0
22546,Towan,26610,Swan Hill (RC),1,Good,Good,0
22547,Towaninny,21270,Buloke (S),0.9999991,Good,Good,0
22547,Towaninny,22250,Gannawarra (S),9e-07,Good,Good,1
22548,Towaninny South,21270,Buloke (S),1,Good,Good,0
22549,Tower Hill,25490,Moyne (S),1,Good,Good,0
22550,Towong,26670,Towong (S),1,Good,Good,0
22551,Towong Upper,26670,Towong (S),1,Good,Good,0
22552,Trafalgar (Vic.),20830,Baw Baw (S),1,Good,Good,0
22553,Trafalgar East,20830,Baw Baw (S),1,Good,Good,0
22554,Trafalgar South,20830,Baw Baw (S),1,Good,Good,0
22555,Tragowel,22250,Gannawarra (S),1,Good,Good,0
22556,Traralgon,23810,Latrobe (C) (Vic.),1,Good,Good,0
22557,Traralgon East,23810,Latrobe (C) (Vic.),1,Good,Good,0
22558,Traralgon South,23810,Latrobe (C) (Vic.),1,Good,Good,0
22559,Travancore,25060,Moonee Valley (C),1,Good,Good,0
22560,Trawalla,25990,Pyrenees (S),1,Good,Good,0
22561,Trawool,24850,Mitchell (S),1,Good,Good,0
22562,Traynors Lagoon,25810,Northern Grampians (S),1,Good,Good,0
22563,Tremont,27450,Yarra Ranges (S),1,Good,Good,0
22564,Trentham,22910,Hepburn (S),0.9957519,Good,Good,0
22564,Trentham,25150,Moorabool (S),0.0042481,Good,Good,1
22565,Trentham East,22910,Hepburn (S),0.4864865,Good,Good,0
22565,Trentham East,24130,Macedon Ranges (S),0.5135135,Good,Good,0
22566,Tresco,26610,Swan Hill (RC),1,Good,Good,0
22567,Tresco West,26610,Swan Hill (RC),1,Good,Good,0
22568,Trida,20830,Baw Baw (S),0.1250003,Good,Good,0
22568,Trida,26170,South Gippsland (S),0.8749997,Good,Good,0
22569,Truganina,24650,Melton (C),0.0003871,Good,Good,1
22569,Truganina,27260,Wyndham (C),0.9996129,Good,Good,0
22570,Tubbut,22110,East Gippsland (S),1,Good,Good,0
22571,Tuerong,25340,Mornington Peninsula (S),1,Good,Good,0
22572,Tulkara,25810,Northern Grampians (S),1,Good,Good,0
22573,Tullamarine,21180,Brimbank (C),0.0016758,Good,Good,1
22573,Tullamarine,23270,Hume (C),0.9779098,Good,Good,0
22573,Tullamarine,25250,Moreland (C),0.0204144,Good,Good,0
22574,Tungamah,24900,Moira (S),1,Good,Good,0
22575,Turoar,26610,Swan Hill (RC),1,Good,Good,0
22576,Turriff,27630,Yarriambiack (S),1,Good,Good,0
22577,Turriff East,21270,Buloke (S),1,Good,Good,0
22578,Turtons Creek,26170,South Gippsland (S),1,Good,Good,0
22579,Tutye,24780,Mildura (RC),1,Good,Good,0
22580,Tyaak,24850,Mitchell (S),1,Good,Good,0
22581,Tyabb,25340,Mornington Peninsula (S),1,Good,Good,0
22582,Tyenna (Vic.),21270,Buloke (S),1,Good,Good,0
22583,Tyers,23810,Latrobe (C) (Vic.),1,Good,Good,0
22584,Tylden,22910,Hepburn (S),0.026465,Good,Good,0
22584,Tylden,24130,Macedon Ranges (S),0.973535,Good,Good,0
22585,Tynong,21450,Cardinia (S),1,Good,Good,0
22586,Tynong North,21450,Cardinia (S),1,Good,Good,0
22587,Tyntynder,26610,Swan Hill (RC),1,Good,Good,0
22588,Tyntynder South,26610,Swan Hill (RC),1,Good,Good,0
22589,Tyrendarra,22410,Glenelg (S),1,Good,Good,0
22590,Tyrendarra East,25490,Moyne (S),1,Good,Good,0
22591,Tyrrell,21270,Buloke (S),0.9999988,Good,Good,0
22591,Tyrrell,26610,Swan Hill (RC),1.2e-06,Good,Good,1
22592,Tyrrell Downs,21270,Buloke (S),1,Good,Good,0
22593,Ullina,22910,Hepburn (S),1,Good,Good,0
22594,Ullswater,26890,West Wimmera (S),1,Good,Good,0
22595,Ultima,26610,Swan Hill (RC),1,Good,Good,0
22596,Ultima East,26610,Swan Hill (RC),1,Good,Good,0
22597,Ulupna,24900,Moira (S),1,Good,Good,0
22598,Undera,22830,Greater Shepparton (C),1,Good,Good,0
22599,Underbool,24780,Mildura (RC),1,Good,Good,0
22600,Upotipotpon,26430,Strathbogie (S),1,Good,Good,0
22601,Upper Ferntree Gully,23670,Knox (C),0.7421715,Good,Good,0
22601,Upper Ferntree Gully,27450,Yarra Ranges (S),0.2578285,Good,Good,0
22602,Upper Gundowring,20110,Alpine (S),1,Good,Good,0
22603,Upper Lurg,21010,Benalla (RC),1,Good,Good,0
22604,Upper Plenty,24850,Mitchell (S),1,Good,Good,0
22605,Upper Ryans Creek,21010,Benalla (RC),1,Good,Good,0
22606,Upton Hill,26430,Strathbogie (S),1,Good,Good,0
22607,Upwey,27450,Yarra Ranges (S),1,Good,Good,0
22608,Valencia Creek,26810,Wellington (S),1,Good,Good,0
22609,Vasey,26260,Southern Grampians (S),1,Good,Good,0
22610,Vaughan,25430,Mount Alexander (S),1,Good,Good,0
22611,Vectis,23190,Horsham (RC),1,Good,Good,0
22612,Ventnor (Vic.),20740,Bass Coast (S),1,Good,Good,0
22613,Venus Bay (Vic.),20740,Bass Coast (S),0,Good,Good,1
22613,Venus Bay (Vic.),26170,South Gippsland (S),1,Good,Good,0
22614,Vermont,24410,Maroondah (C),0.0419133,Good,Good,0
22614,Vermont,26980,Whitehorse (C),0.9580867,Good,Good,0
22615,Vermont South,26980,Whitehorse (C),1,Good,Good,0
22616,Vervale,21450,Cardinia (S),1,Good,Good,0
22617,Vesper,20830,Baw Baw (S),1,Good,Good,0
22618,Victoria Point (Vic.),26260,Southern Grampians (S),1,Good,Good,0
22619,Victoria Valley (Vic.),26260,Southern Grampians (S),1,Good,Good,0
22620,Viewbank,20660,Banyule (C),1,Acceptable,Good,0
22621,Vinifera,26610,Swan Hill (RC),1,Good,Good,0
22622,Violet Town,22830,Greater Shepparton (C),0.0034364,Good,Good,1
22622,Violet Town,26430,Strathbogie (S),0.9965636,Good,Good,0
22623,Vite Vite,21830,Corangamite (S),1,Good,Good,0
22624,Vite Vite North,21830,Corangamite (S),1,Good,Good,0
22625,W Tree,22110,East Gippsland (S),1,Good,Good,0
22626,Waaia,24900,Moira (S),1,Good,Good,0
22627,Waanyarra,23940,Loddon (S),1,Good,Good,0
22628,Waarre,21830,Corangamite (S),1,Good,Good,0
22629,Wabonga,26700,Wangaratta (RC),1,Good,Good,0
22630,Waggarandall,24900,Moira (S),1,Good,Good,0
22631,Wahgunyah,23350,Indigo (S),1,Good,Good,0
22632,Wahring,26430,Strathbogie (S),1,Good,Good,0
22633,Wail,23190,Horsham (RC),1,Good,Good,0
22634,Wairewa,22110,East Gippsland (S),1,Good,Good,0
22635,Waitchie,26610,Swan Hill (RC),1,Good,Good,0
22636,Wal Wal,25810,Northern Grampians (S),1,Good,Good,0
22637,Waldara,26700,Wangaratta (RC),1,Good,Good,0
22638,Walhalla,20830,Baw Baw (S),0.9999995,Good,Good,0
22638,Walhalla,26810,Wellington (S),5e-07,Good,Good,1
22639,Walhalla East,26810,Wellington (S),1,Good,Good,0
22640,Walkerville (Vic.),26170,South Gippsland (S),1,Good,Good,0
22641,Walkerville North,26170,South Gippsland (S),1,Good,Good,0
22642,Walkerville South,26170,South Gippsland (S),1,Good,Good,0
22643,Wallace,25150,Moorabool (S),1,Good,Good,0
22644,Wallacedale,22410,Glenelg (S),0.879227,Good,Good,0
22644,Wallacedale,25490,Moyne (S),0.120773,Good,Good,0
22645,Wallagaraugh,22110,East Gippsland (S),1,Good,Good,0
22646,Wallaloo,25810,Northern Grampians (S),1,Good,Good,0
22647,Wallaloo East,25810,Northern Grampians (S),1,Good,Good,0
22648,Wallan,24850,Mitchell (S),1,Good,Good,0
22649,Wallinduc,22490,Golden Plains (S),1,Good,Good,0
22650,Wallington,22750,Greater Geelong (C),1,Good,Good,0
22651,Wallup,27630,Yarriambiack (S),1,Good,Good,0
22652,Walmer (Vic.),25430,Mount Alexander (S),1,Good,Good,0
22653,Walpa,22110,East Gippsland (S),1,Good,Good,0
22654,Walpeup,24780,Mildura (RC),1,Good,Good,0
22655,Walwa,26670,Towong (S),1,Good,Good,0
22656,Wandana Heights,22750,Greater Geelong (C),1,Good,Good,0
22657,Wandella (Vic.),22250,Gannawarra (S),1,Good,Good,0
22658,Wandiligong,20110,Alpine (S),1,Good,Good,0
22659,Wandin East,27450,Yarra Ranges (S),1,Good,Good,0
22660,Wandin North,27450,Yarra Ranges (S),1,Good,Good,0
22661,Wando Bridge,22410,Glenelg (S),1,Good,Good,0
22662,Wando Vale,22410,Glenelg (S),0.8834946,Good,Good,0
22662,Wando Vale,26260,Southern Grampians (S),0.1165054,Good,Good,0
22663,Wandong,24850,Mitchell (S),1,Good,Good,0
22664,Wandown,26610,Swan Hill (RC),1,Good,Good,0
22665,Wangandary,26700,Wangaratta (RC),1,Good,Good,0
22666,Wangarabell,22110,East Gippsland (S),1,Good,Good,0
22667,Wangaratta (Vic.),26700,Wangaratta (RC),1,Good,Good,0
22668,Wangaratta South,26700,Wangaratta (RC),1,Good,Good,0
22669,Wangie,21270,Buloke (S),1,Good,Good,0
22670,Wangoom,25490,Moyne (S),1,Good,Good,0
22671,Wannon,26260,Southern Grampians (S),1,Good,Good,0
22672,Wantirna,23670,Knox (C),1,Good,Good,0
22673,Wantirna South,23670,Knox (C),1,Good,Good,0
22674,Waranga Shores,21370,Campaspe (S),1,Good,Good,0
22675,Waratah Bay,26170,South Gippsland (S),1,Good,Good,0
22676,Warburton (Vic.),27450,Yarra Ranges (S),1,Good,Good,0
22677,Wareek,21670,Central Goldfields (S),1,Good,Good,0
22678,Wargan,24780,Mildura (RC),1,Good,Good,0
22679,Warmur,21270,Buloke (S),1,Good,Good,0
22680,Warncoort,21750,Colac-Otway (S),1,Good,Good,0
22681,Warne,21270,Buloke (S),1,Good,Good,0
22682,Warneet,21610,Casey (C),1,Good,Good,0
22683,Warrabkook,25490,Moyne (S),1,Good,Good,0
22684,Warracknabeal,27630,Yarriambiack (S),1,Good,Good,0
22685,Warragul,20830,Baw Baw (S),1,Good,Good,0
22686,Warragul South,20830,Baw Baw (S),1,Good,Good,0
22687,Warragul West,20830,Baw Baw (S),1,Good,Good,0
22688,Warrak,20260,Ararat (RC),1,Good,Good,0
22689,Warrandyte,24210,Manningham (C),1,Good,Good,0
22690,Warrandyte South,24210,Manningham (C),1,Good,Good,0
22691,Warranwood,24410,Maroondah (C),1,Good,Good,0
22692,Warrayure,26260,Southern Grampians (S),1,Good,Good,0
22693,Warrenbayne,21010,Benalla (RC),1,Good,Good,0
22694,Warrenheip,20570,Ballarat (C),0.8854167,Good,Good,0
22694,Warrenheip,25150,Moorabool (S),0.1145833,Good,Good,0
22695,Warrenmang,25990,Pyrenees (S),1,Good,Good,0
22696,Warrion,21750,Colac-Otway (S),1,Good,Good,0
22697,Warrnambool,25490,Moyne (S),0.0014511,Good,Good,1
22697,Warrnambool,26730,Warrnambool (C),0.9985489,Good,Good,0
22698,Warrock,22410,Glenelg (S),1,Good,Good,0
22699,Warrong,25490,Moyne (S),1,Good,Good,0
22700,Wartook,23190,Horsham (RC),0.9999999,Good,Good,0
22700,Wartook,25810,Northern Grampians (S),1e-07,Good,Good,1
22701,Watchem,21270,Buloke (S),1,Good,Good,0
22702,Watchem West,21270,Buloke (S),1,Good,Good,0
22703,Watchupga,21270,Buloke (S),1,Good,Good,0
22704,Waterford Park,24850,Mitchell (S),1,Good,Good,0
22705,Waterholes,22110,East Gippsland (S),1,Good,Good,0
22706,Waterloo (Vic.),25990,Pyrenees (S),1,Good,Good,0
22707,Waterways,23430,Kingston (C) (Vic.),1,Good,Good,0
22708,Watsonia,20660,Banyule (C),1,Acceptable,Good,0
22709,Watsonia North,20660,Banyule (C),1,Acceptable,Good,0
22710,Watsons Creek (Vic.),25710,Nillumbik (S),1,Good,Good,0
22711,Wattle Bank,20740,Bass Coast (S),1,Good,Good,0
22712,Wattle Creek,25810,Northern Grampians (S),1,Good,Good,0
22713,Wattle Flat (Vic.),20570,Ballarat (C),0.1089109,Good,Good,0
22713,Wattle Flat (Vic.),22910,Hepburn (S),0.4653465,Good,Good,0
22713,Wattle Flat (Vic.),25150,Moorabool (S),0.4257426,Good,Good,0
22714,Wattle Glen,25710,Nillumbik (S),1,Good,Good,0
22715,Wattle Hill (Vic.),21830,Corangamite (S),1,Good,Good,0
22716,Waubra,20570,Ballarat (C),0.1865672,Good,Good,0
22716,Waubra,25990,Pyrenees (S),0.8134328,Good,Good,0
22717,Waurn Ponds,22750,Greater Geelong (C),1,Good,Good,0
22718,Waygara,22110,East Gippsland (S),1,Good,Good,0
22719,Weatherboard,20570,Ballarat (C),1,Good,Good,0
22720,Wedderburn (Vic.),23940,Loddon (S),1,Good,Good,0
22721,Wedderburn Junction,23940,Loddon (S),1,Good,Good,0
22722,Wee Wee Rup,22250,Gannawarra (S),1,Good,Good,0
22723,Weeaproinah,21750,Colac-Otway (S),1,Good,Good,0
22724,Weering,21750,Colac-Otway (S),1,Good,Good,0
22725,Weerite,21830,Corangamite (S),1,Good,Good,0
22726,Wehla,23940,Loddon (S),1,Good,Good,0
22727,Wellsford,22620,Greater Bendigo (C),1,Good,Good,0
22728,Welshmans Reef,25430,Mount Alexander (S),1,Good,Good,0
22729,Welshpool (Vic.),26170,South Gippsland (S),1,Good,Good,0
22730,Wemen,26610,Swan Hill (RC),1,Good,Good,0
22731,Wendouree,20570,Ballarat (C),1,Good,Good,0
22732,Wensleydale,26490,Surf Coast (S),1,Good,Good,0
22733,Wentworth (Vic.),22110,East Gippsland (S),1,Good,Good,0
22734,Werneth,21830,Corangamite (S),0.2241379,Good,Good,0
22734,Werneth,22490,Golden Plains (S),0.7758621,Good,Good,0
22735,Werona,22910,Hepburn (S),0.2083333,Good,Good,0
22735,Werona,25430,Mount Alexander (S),0.7916667,Good,Good,0
22736,Werribee,27260,Wyndham (C),1,Good,Good,0
22737,Werribee South,27260,Wyndham (C),1,Good,Good,0
22738,Werrimull,24780,Mildura (RC),1,Good,Good,0
22739,Wesburn,27450,Yarra Ranges (S),1,Good,Good,0
22740,West Bendigo,22620,Greater Bendigo (C),1,Good,Good,0
22741,West Creek,20740,Bass Coast (S),1,Good,Good,0
22742,West Footscray,24330,Maribyrnong (C),1,Good,Good,0
22743,West Melbourne,24600,Melbourne (C),1,Good,Good,0
22744,West Wodonga,27170,Wodonga (C),1,Good,Good,0
22745,Westbury (Vic.),20830,Baw Baw (S),1,Good,Good,0
22746,Westby,22250,Gannawarra (S),1,Good,Good,0
22747,Westmeadows,23270,Hume (C),1,Good,Good,0
22748,Westmere,20260,Ararat (RC),1,Good,Good,0
22749,Whanregarwen,25620,Murrindindi (S),1,Good,Good,0
22750,Wharparilla,21370,Campaspe (S),1,Good,Good,0
22751,Wheatsheaf,22910,Hepburn (S),1,Good,Good,0
22752,Wheelers Hill,24970,Monash (C),1,Good,Good,0
22753,Whipstick,22620,Greater Bendigo (C),1,Good,Good,0
22754,Whirily,21270,Buloke (S),1,Good,Good,0
22755,White Hills (Vic.),22620,Greater Bendigo (C),1,Good,Good,0
22756,Whiteheads Creek,24850,Mitchell (S),1,Good,Good,0
22757,Whitelaw,26170,South Gippsland (S),1,Good,Good,0
22758,Whitfield (Vic.),26700,Wangaratta (RC),1,Good,Good,0
22759,Whitlands,26700,Wangaratta (RC),1,Good,Good,0
22760,Whittington,22750,Greater Geelong (C),1,Good,Good,0
22761,Whittlesea,27070,Whittlesea (C),1,Good,Good,0
22762,Whoorel,21750,Colac-Otway (S),1,Good,Good,0
22763,Whorouly,26700,Wangaratta (RC),1,Good,Good,0
22764,Whorouly East,26700,Wangaratta (RC),1,Good,Good,0
22765,Whorouly South,26700,Wangaratta (RC),1,Good,Good,0
22766,Whroo,21370,Campaspe (S),0.1162797,Good,Good,0
22766,Whroo,26430,Strathbogie (S),0.8837203,Good,Good,0
22767,Wickliffe,20260,Ararat (RC),1,Good,Good,0
22768,Wilby,24900,Moira (S),1,Good,Good,0
22769,Wild Dog Valley (Vic.),26170,South Gippsland (S),1,Good,Good,0
22770,Wildwood,23270,Hume (C),1,Good,Good,0
22771,Wilkur,21270,Buloke (S),0.6382979,Good,Good,0
22771,Wilkur,27630,Yarriambiack (S),0.3617021,Good,Good,0
22772,Willangie,21270,Buloke (S),1,Good,Good,0
22773,Willatook,25490,Moyne (S),1,Good,Good,0
22774,Willaura,20260,Ararat (RC),1,Good,Good,0
22775,Willaura North,20260,Ararat (RC),1,Good,Good,0
22776,Willenabrina,27630,Yarriambiack (S),1,Good,Good,0
22777,Williams Landing,27260,Wyndham (C),1,Good,Good,0
22778,Williamstown (Vic.),23110,Hobsons Bay (C),1,Good,Good,0
22779,Williamstown North,23110,Hobsons Bay (C),1,Good,Good,0
22780,Willow Grove,20830,Baw Baw (S),1,Good,Good,0
22781,Willowmavin,24850,Mitchell (S),1,Good,Good,0
22782,Willowvale (Vic.),22490,Golden Plains (S),1,Good,Good,0
22783,Willung,26810,Wellington (S),1,Good,Good,0
22784,Willung South,26810,Wellington (S),1,Good,Good,0
22785,Wilsons Hill,22620,Greater Bendigo (C),1,Good,Good,0
22786,Wilsons Promontory,26170,South Gippsland (S),0.9999692,Good,Good,0
22786,Wilsons Promontory,26810,Wellington (S),6.2e-06,Good,Good,1
22786,Wilsons Promontory,29399,Unincorporated Vic,2.46e-05,Good,Good,1
22787,Wimbledon Heights,20740,Bass Coast (S),1,Good,Good,0
22788,Winchelsea,26490,Surf Coast (S),1,Good,Good,0
22789,Winchelsea South,26490,Surf Coast (S),1,Good,Good,0
22790,Windermere (Vic.),20570,Ballarat (C),1,Good,Good,0
22791,Windsor (Vic.),25900,Port Phillip (C),0.1039086,Good,Good,0
22791,Windsor (Vic.),26350,Stonnington (C),0.8960914,Good,Good,0
22792,Wingan River,22110,East Gippsland (S),1,Good,Good,0
22793,Wingeel,21750,Colac-Otway (S),0.3333333,Good,Good,0
22793,Wingeel,22490,Golden Plains (S),0.6666667,Good,Good,0
22794,Winjallok,25810,Northern Grampians (S),1,Good,Good,0
