DZN_CODE_2011,DZN_CODE_2011,LGA_CODE_2018,LGA_CODE_2018,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
510961372,510961372,57910,57910,1,Good,Good,0
510961378,510961378,57910,57910,1,Good,Good,0
510961380,510961380,51310,51310,6e-07,Good,Good,1
510961380,510961380,57910,57910,0.9999994,Good,Good,0
510971337,510971337,57910,57910,1,Good,Good,0
510971338,510971338,57910,57910,1,Good,Good,0
510971351,510971351,57910,57910,1,Good,Good,0
510971365,510971365,57910,57910,1,Good,Good,0
510971375,510971375,57910,57910,1,Good,Good,0
510971379,510971379,57910,57910,1,Good,Good,0
510981681,510981681,58760,58760,1,Good,Good,0
510981685,510981685,58760,58760,1,Good,Good,0
510991611,510991611,58760,58760,1,Good,Good,0
510991615,510991615,58760,58760,1,Good,Good,0
511001616,511001616,58760,58760,1,Good,Good,0
511001619,511001619,58760,58760,1,Good,Good,0
511011617,511011617,58760,58760,1,Good,Good,0
511021687,511021687,58760,58760,1,Good,Good,0
511021688,511021688,58760,58760,1,Good,Good,0
511031656,511031656,58760,58760,1,Good,Good,0
511031657,511031657,58760,58760,1,Good,Good,0
511031662,511031662,58050,58050,8.75e-05,Good,Good,1
511031662,511031662,58760,58760,0.9999125,Good,Good,0
511031665,511031665,58760,58760,1,Good,Good,0
511031669,511031669,58760,58760,1,Good,Good,0
511031670,511031670,58760,58760,1,Good,Good,0
511041678,511041678,58760,58760,1,Good,Good,0
511051612,511051612,58760,58760,1,Good,Good,0
511051618,511051618,58760,58760,1,Good,Good,0
511051620,511051620,58760,58760,1,Good,Good,0
511061610,511061610,58760,58760,1,Good,Good,0
511071621,511071621,58760,58760,1,Good,Good,0
511071623,511071623,58760,58760,1,Good,Good,0
511081626,511081626,58760,58760,1,Good,Good,0
511081633,511081633,58760,58760,1,Good,Good,0
511081634,511081634,58760,58760,1,Good,Good,0
511081645,511081645,58760,58760,1,Good,Good,0
511081647,511081647,58050,58050,0.0233509,Good,Good,0
511081647,511081647,58760,58760,0.9766491,Good,Good,0
511091601,511091601,58760,58760,1,Good,Good,0
511091602,511091602,58760,58760,1,Good,Good,0
511091608,511091608,58760,58760,1,Good,Good,0
511091609,511091609,58760,58760,1,Good,Good,0
511101793,511101793,50210,50210,1,Good,Good,0
511101796,511101796,50210,50210,1,Good,Good,0
511101797,511101797,50210,50210,1,Good,Good,0
511101798,511101798,50210,50210,1,Good,Good,0
511111765,511111765,50210,50210,1,Good,Good,0
511121768,511121768,50210,50210,1,Good,Good,0
511131776,511131776,50210,50210,1,Good,Good,0
511141770,511141770,50210,50210,1,Good,Good,0
511141772,511141772,50210,50210,1,Good,Good,0
511141783,511141783,50210,50210,1,Good,Good,0
511141787,511141787,50210,50210,1,Good,Good,0
511151788,511151788,50210,50210,1,Good,Good,0
511151792,511151792,50210,50210,1,Good,Good,0
511161756,511161756,50210,50210,1,Good,Good,0
511161773,511161773,50210,50210,1,Good,Good,0
511171786,511171786,50210,50210,1,Good,Good,0
511181388,511181388,50490,50490,1,Good,Good,0
511181395,511181395,50490,50490,1,Good,Good,0
511181396,511181396,50490,50490,1,Good,Good,0
511181398,511181398,50490,50490,1,Good,Good,0
511181399,511181399,50490,50490,1,Good,Good,0
511181400,511181400,50490,50490,1,Good,Good,0
511181401,511181401,50490,50490,1,Good,Good,0
511191124,511191124,58510,58510,1,Good,Good,0
511191138,511191138,58510,58510,1,Good,Good,0
511191142,511191142,58510,58510,1,Good,Good,0
511191148,511191148,58510,58510,1,Good,Good,0
511201408,511201408,50490,50490,1,Good,Good,0
511201409,511201409,50490,50490,1,Good,Good,0
511201410,511201410,50490,50490,1,Good,Good,0
511211391,511211391,50490,50490,0.9998182,Good,Good,0
511211391,511211391,54200,54200,3.64e-05,Good,Good,1
511211391,511211391,58050,58050,0.0001454,Good,Good,1
511221402,511221402,50490,50490,1,Good,Good,0
511221403,511221403,50490,50490,1,Good,Good,0
511221404,511221404,50490,50490,1,Good,Good,0
511221405,511221405,50490,50490,1,Good,Good,0
511221406,511221406,50490,50490,1,Good,Good,0
511221407,511221407,50490,50490,1,Good,Good,0
511231032,511231032,58510,58510,1,Good,Good,0
511231115,511231115,58510,58510,1,Good,Good,0
511231119,511231119,58510,58510,1,Good,Good,0
511231123,511231123,58510,58510,1,Good,Good,0
511231125,511231125,58510,58510,1,Good,Good,0
511241156,511241156,58510,58510,1,Good,Good,0
511241157,511241157,58510,58510,1,Good,Good,0
511241160,511241160,58510,58510,1,Good,Good,0
511241417,511241417,51330,51330,1,Good,Good,0
511241419,511241419,51330,51330,1,Good,Good,0
511241421,511241421,51330,51330,1,Good,Good,0
511241422,511241422,51330,51330,1,Good,Good,0
511241423,511241423,51330,51330,1,Good,Good,0
511241431,511241431,51330,51330,1,Good,Good,0
511251469,511251469,51330,51330,1,Good,Good,0
511251470,511251470,51330,51330,1,Good,Good,0
511261458,511261458,51330,51330,1,Good,Good,0
511261463,511261463,51330,51330,1,Good,Good,0
511261464,511261464,51330,51330,1,Good,Good,0
511271420,511271420,51330,51330,1,Good,Good,0
511271425,511271425,51330,51330,1,Good,Good,0
511271427,511271427,51330,51330,1,Good,Good,0
511271428,511271428,51330,51330,1,Good,Good,0
511271433,511271433,51330,51330,1,Good,Good,0
511281435,511281435,51330,51330,1,Good,Good,0
511281448,511281448,51330,51330,1,Good,Good,0
511291436,511291436,51330,51330,1,Good,Good,0
511291437,511291437,51330,51330,1,Good,Good,0
511291439,511291439,51330,51330,1,Good,Good,0
511301141,511301141,58510,58510,1,Good,Good,0
511301155,511301155,58510,58510,1,Good,Good,0
511301411,511301411,51330,51330,1,Good,Good,0
511301412,511301412,51330,51330,1,Good,Good,0
511301413,511301413,51330,51330,1,Good,Good,0
511301414,511301414,51330,51330,1,Good,Good,0
511301415,511301415,51330,51330,1,Good,Good,0
511301416,511301416,51330,51330,1,Good,Good,0
511301418,511301418,51330,51330,1,Good,Good,0
511311449,511311449,51330,51330,1,Good,Good,0
511311450,511311450,51330,51330,1,Good,Good,0
511311456,511311456,51330,51330,1,Good,Good,0
511311459,511311459,51330,51330,1,Good,Good,0
511321739,511321739,53780,53780,1,Good,Good,0
511321741,511321741,53780,53780,1,Good,Good,0
511321742,511321742,53780,53780,1,Good,Good,0
511321744,511321744,53780,53780,1,Good,Good,0
511331752,511331752,53780,53780,1,Good,Good,0
511331757,511331757,53780,53780,1,Good,Good,0
511341751,511341751,53780,53780,1,Good,Good,0
511341753,511341753,53780,53780,1,Good,Good,0
511341755,511341755,53780,53780,1,Good,Good,0
511351754,511351754,53780,53780,1,Good,Good,0
511351766,511351766,53780,53780,1,Good,Good,0
511361740,511361740,53780,53780,1,Good,Good,0
511361743,511361743,53780,53780,1,Good,Good,0
511361745,511361745,53780,53780,1,Good,Good,0
511361746,511361746,53780,53780,1,Good,Good,0
511361749,511361749,53780,53780,1,Good,Good,0
511361750,511361750,53780,53780,1,Good,Good,0
511371747,511371747,53780,53780,1,Good,Good,0
511371748,511371748,53780,53780,1,Good,Good,0
511381730,511381730,54200,54200,1,Good,Good,0
511381733,511381733,54200,54200,1,Good,Good,0
511381734,511381734,54200,54200,1,Good,Good,0
511381735,511381735,54200,54200,1,Good,Good,0
511391725,511391725,54200,54200,1,Good,Good,0
511391727,511391727,54200,54200,1,Good,Good,0
511401726,511401726,54200,54200,1,Good,Good,0
511401728,511401728,54200,54200,1,Good,Good,0
511401731,511401731,54200,54200,1,Good,Good,0
511401732,511401732,54200,54200,1,Good,Good,0
511411729,511411729,54200,54200,1,Good,Good,0
511411736,511411736,54200,54200,1,Good,Good,0
511411737,511411737,54200,54200,1,Good,Good,0
511411738,511411738,54200,54200,1,Good,Good,0
511421800,511421800,57700,57700,1,Good,Good,0
511431801,511431801,57700,57700,1,Good,Good,0
511441827,511441827,56230,56230,0.0138997,Good,Good,0
511441827,511441827,57700,57700,0.9861003,Good,Good,0
511451152,511451152,57840,57840,1,Good,Good,0
511451153,511451153,57840,57840,1,Good,Good,0
511451159,511451159,57840,57840,1,Good,Good,0
511451164,511451164,57840,57840,1,Good,Good,0
511461162,511461162,57840,57840,1,Good,Good,0
511461166,511461166,57840,57840,1,Good,Good,0
511461167,511461167,57840,57840,1,Good,Good,0
511471120,511471120,57840,57840,1,Good,Good,0
511471128,511471128,57840,57840,1,Good,Good,0
511471134,511471134,57840,57840,1,Good,Good,0
511471136,511471136,57840,57840,1,Good,Good,0
511471139,511471139,57840,57840,1,Good,Good,0
511471146,511471146,58510,58510,1,Good,Good,0
511471150,511471150,57840,57840,1,Good,Good,0
511481771,511481771,51820,51820,1,Good,Good,0
511491789,511491789,51820,51820,1,Good,Good,0
511501769,511501769,51820,51820,1,Good,Good,0
511501778,511501778,51820,51820,1,Good,Good,0
511501781,511501781,51820,51820,1,Good,Good,0
511511758,511511758,51820,51820,1,Good,Good,0
511521780,511521780,51820,51820,1,Good,Good,0
511531760,511531760,51820,51820,1,Good,Good,0
511541761,511541761,51820,51820,1,Good,Good,0
511541764,511541764,51820,51820,1,Good,Good,0
511551795,511551795,51820,51820,1,Good,Good,0
511561767,511561767,51820,51820,1,Good,Good,0
511561782,511561782,51820,51820,1,Good,Good,0
511571759,511571759,51820,51820,0.9999955,Good,Good,0
511571759,511571759,55320,55320,4.5e-06,Good,Good,1
511581763,511581763,51820,51820,1,Good,Good,0
511591762,511591762,51820,51820,1,Good,Good,0
511591775,511591775,51820,51820,1,Good,Good,0
511591784,511591784,51820,51820,1,Good,Good,0
511601774,511601774,51820,51820,1,Good,Good,0
511601777,511601777,51820,51820,1,Good,Good,0
511611790,511611790,51820,51820,1,Good,Good,0
511621794,511621794,51820,51820,1,Good,Good,0
511631779,511631779,51820,51820,1,Good,Good,0
511631785,511631785,51820,51820,1,Good,Good,0
511641171,511641171,53150,53150,1,Good,Good,0
511641172,511641172,53150,53150,1,Good,Good,0
511641173,511641173,53150,53150,1,Good,Good,0
511651169,511651169,53430,53430,1,Good,Good,0
511651170,511651170,53430,53430,1,Good,Good,0
511651174,511651174,53430,53430,1,Good,Good,0
511651175,511651175,53430,53430,1,Good,Good,0
511651176,511651176,53430,53430,1,Good,Good,0
511651177,511651177,53430,53430,1,Good,Good,0
511651178,511651178,53430,53430,1,Good,Good,0
511651179,511651179,53430,53430,1,Good,Good,0
511651180,511651180,53430,53430,1,Good,Good,0
511651181,511651181,53430,53430,1,Good,Good,0
511651182,511651182,53430,53430,1,Good,Good,0
511651183,511651183,53430,53430,1,Good,Good,0
511651185,511651185,53430,53430,1,Good,Good,0
511651186,511651186,53430,53430,1,Good,Good,0
511651187,511651187,53430,53430,1,Good,Good,0
511651188,511651188,53430,53430,1,Good,Good,0
511651190,511651190,53430,53430,1,Good,Good,0
511651191,511651191,53430,53430,1,Good,Good,0
511651192,511651192,53430,53430,1,Good,Good,0
511651194,511651194,53430,53430,1,Good,Good,0
511651603,511651603,51820,51820,1,Good,Good,0
511661193,511661193,53430,53430,1,Good,Good,0
511661195,511661195,53430,53430,1,Good,Good,0
511661196,511661196,53430,53430,1,Good,Good,0
511661197,511661197,53430,53430,1,Good,Good,0
511661198,511661198,53430,53430,1,Good,Good,0
511671184,511671184,53430,53430,1,Good,Good,0
511671189,511671189,53430,53430,1,Good,Good,0
511681824,511681824,54830,54830,1,Good,Good,0
511691808,511691808,54830,54830,1,Good,Good,0
511701806,511701806,54830,54830,1,Good,Good,0
511701814,511701814,54830,54830,1,Good,Good,0
511711805,511711805,54830,54830,1,Good,Good,0
511721802,511721802,54830,54830,1,Good,Good,0
511731803,511731803,54830,54830,1,Good,Good,0
511731804,511731804,54830,54830,1,Good,Good,0
511741807,511741807,54830,54830,1,Good,Good,0
511741809,511741809,54830,54830,1,Good,Good,0
511751424,511751424,55320,55320,1,Good,Good,0
511751426,511751426,55320,55320,1,Good,Good,0
511751434,511751434,55320,55320,1,Good,Good,0
511761454,511761454,55320,55320,1,Good,Good,0
511771430,511771430,55320,55320,1,Good,Good,0
511771445,511771445,55320,55320,1,Good,Good,0
511771457,511771457,55320,55320,1,Good,Good,0
511781429,511781429,55320,55320,1,Good,Good,0
511781441,511781441,55320,55320,1,Good,Good,0
511781442,511781442,55320,55320,1,Good,Good,0
511781444,511781444,55320,55320,1,Good,Good,0
511781446,511781446,55320,55320,1,Good,Good,0
511791452,511791452,55320,55320,1,Good,Good,0
511791460,511791460,55320,55320,1,Good,Good,0
511801467,511801467,51330,51330,0.1506168,Good,Good,0
511801467,511801467,51820,51820,0.0684085,Good,Good,0
511801467,511801467,55320,55320,0.7809747,Good,Good,0
511801468,511801468,51820,51820,0.2497722,Good,Good,0
511801468,511801468,55320,55320,0.7502278,Good,Good,0
511811432,511811432,55320,55320,1,Good,Good,0
511811438,511811438,55320,55320,1,Good,Good,0
511811440,511811440,55320,55320,1,Good,Good,0
511811443,511811443,55320,55320,1,Good,Good,0
511811447,511811447,55320,55320,1,Good,Good,0
511811451,511811451,55320,55320,1,Good,Good,0
511821461,511821461,55320,55320,1,Good,Good,0
511821462,511821462,55320,55320,1,Good,Good,0
511821465,511821465,55320,55320,1,Good,Good,0
511821466,511821466,55320,55320,1,Good,Good,0
511831455,511831455,55320,55320,1,Good,Good,0
511841453,511841453,55320,55320,1,Good,Good,0
511851819,511851819,57490,57490,1,Good,Good,0
511851838,511851838,57490,57490,1,Good,Good,0
511861823,511861823,57490,57490,1,Good,Good,0
511871836,511871836,57490,57490,1,Good,Good,0
511871837,511871837,57490,57490,1,Good,Good,0
511881799,511881799,51820,51820,3.9e-06,Good,Good,1
511881799,511881799,57490,57490,0.9999961,Good,Good,0
511881815,511881815,57490,57490,1,Good,Good,0
511881816,511881816,57490,57490,1,Good,Good,0
511881817,511881817,57490,57490,1,Good,Good,0
511881818,511881818,57490,57490,1,Good,Good,0
511881820,511881820,57490,57490,1,Good,Good,0
511881821,511881821,57490,57490,1,Good,Good,0
511881825,511881825,57490,57490,1,Good,Good,0
511881826,511881826,57490,57490,1,Good,Good,0
511891822,511891822,57490,57490,1,Good,Good,0
511901828,511901828,57490,57490,1,Good,Good,0
511901830,511901830,57490,57490,1,Good,Good,0
511911839,511911839,57490,57490,1,Good,Good,0
511921831,511921831,57490,57490,1,Good,Good,0
511921833,511921833,57490,57490,1,Good,Good,0
511931834,511931834,57490,57490,1,Good,Good,0
511931835,511931835,57490,57490,1,Good,Good,0
511946031,511946031,53290,53290,1,Good,Good,0
511956030,511956030,53290,53290,0.9999868,Good,Good,0
511956030,511956030,,,1.32e-05,NA,Good,4
511956080,511956080,54130,54130,0.0018834,Good,Good,1
511956080,511956080,57420,57420,0.9981161,Good,Good,0
511956080,511956080,,,5e-07,NA,Good,4
511967021,511967021,51540,51540,1,Good,Good,0
511977020,511977020,51540,51540,1,Good,Good,0
511977060,511977060,53360,53360,1,Good,Good,0
511977200,511977200,51540,51540,5.8e-06,Good,Good,1
511977200,511977200,57770,57770,0.9999942,Good,Good,0
511977220,511977220,58470,58470,1,Good,Good,0
511986043,511986043,54280,54280,1,Good,Good,0
511996041,511996041,54280,54280,1,Good,Good,0
512006045,512006045,54280,54280,1,Good,Good,0
512016044,512016044,54280,54280,1,Good,Good,0
512026010,512026010,51960,51960,1,Good,Good,0
512026020,512026020,53080,53080,1,Good,Good,0
512026040,512026040,54280,54280,1,Good,Good,0
512036050,512036050,54970,54970,1,Good,Good,0
512036060,512036060,55040,55040,1,Good,Good,0
512036070,512036070,55390,55390,1,Good,Good,0
512037160,512037160,56620,56620,1,Good,Good,0
512046042,512046042,54280,54280,1,Good,Good,0
512058901,512058901,50980,50980,1,Good,Good,0
512058902,512058902,50980,50980,1,Good,Good,0
512058903,512058903,50980,50980,1,Good,Good,0
512058904,512058904,50980,50980,1,Good,Good,0
512058905,512058905,50980,50980,1,Good,Good,0
512058906,512058906,50980,50980,1,Good,Good,0
512068910,512068910,52800,52800,0.9999961,Good,Good,0
512068910,512068910,,,3.9e-06,NA,Good,4
512068911,512068911,52800,52800,1,Good,Good,0
512078930,512078930,52800,52800,0.0016842,Good,Good,1
512078930,512078930,53920,53920,0.9983155,Good,Good,0
512078930,512078930,59340,59340,3e-07,Good,Good,1
512088920,512088920,52800,52800,1.3e-06,Good,Good,1
512088920,512088920,53920,53920,0.0013275,Good,Good,1
512088920,512088920,59340,59340,0.9986111,Good,Good,0
512088920,512088920,,,6.01e-05,NA,Good,4
512088921,512088921,59340,59340,1,Good,Good,0
512088922,512088922,59340,59340,1,Good,Good,0
512098900,512098900,50980,50980,0.9950899,Good,Good,0
512098900,512098900,52800,52800,0.0049101,Good,Good,1
512107070,512107070,53800,53800,1,Good,Good,0
512107071,512107071,53800,53800,1,Good,Good,0
512107072,512107072,53800,53800,1,Good,Good,0
512107073,512107073,53800,53800,1,Good,Good,0
512107075,512107075,53800,53800,1,Good,Good,0
512107076,512107076,53800,53800,1,Good,Good,0
512107078,512107078,53800,53800,1,Good,Good,0
512117079,512117079,53800,53800,1,Good,Good,0
512117083,512117083,53800,53800,1,Good,Good,0
512117084,512117084,53800,53800,1,Good,Good,0
512117086,512117086,53800,53800,1,Good,Good,0
512127082,512127082,51610,51610,0.0776103,Poor,Good,0
512127082,512127082,53800,53800,0.9223897,Good,Good,0
512137077,512137077,53800,53800,1,Good,Good,0
512137081,512137081,53800,53800,1,Good,Good,0
512147090,512147090,54060,54060,1,Good,Good,0
512157050,512157050,52380,52380,1,Good,Good,0
512157100,512157100,55250,55250,1,Good,Good,0
512157130,512157130,55810,55810,1,Good,Good,0
512157150,512157150,56160,56160,1,Good,Good,0
512157190,512157190,57630,57630,1,Good,Good,0
512157230,512157230,59250,59250,1,Good,Good,0
512157240,512157240,59350,59350,1,Good,Good,0
512167010,512167010,51470,51470,1,Good,Good,0
512167040,512167040,51470,51470,9e-07,Good,Good,1
512167040,512167040,52030,52030,0.9999991,Good,Good,0
512167110,512167110,55530,55530,1,Good,Good,0
512167120,512167120,55670,55670,1,Good,Good,0
512167180,512167180,57000,57000,1,Good,Good,0
512167210,512167210,58260,58260,1,Good,Good,0
512177030,512177030,51610,51610,1,Poor,Good,0
512177074,512177074,53800,53800,1,Good,Good,0
512177085,512177085,53800,53800,1,Good,Good,0
512177140,512177140,53800,53800,1,Good,Good,0
512177170,512177170,56790,56790,1,Good,Good,0
512188010,512188010,50250,50250,0.9997682,Good,Good,0
512188010,512188010,53360,53360,3e-07,Good,Good,1
512188010,512188010,,,0.0002314,NA,Good,4
512188011,512188011,50250,50250,1,Good,Good,0
512198020,512198020,53220,53220,1,Good,Good,0
512198040,512198040,57280,57280,1,Good,Good,0
512208051,512208051,54310,54310,1,Good,Good,0
512218021,512218021,53220,53220,1,Good,Good,0
512228041,512228041,57280,57280,1,Good,Good,0
512238050,512238050,50250,50250,1e-06,Good,Good,1
512238050,512238050,54310,54310,0.9999986,Good,Good,0
512238050,512238050,57280,57280,4e-07,Good,Good,1
512238052,512238052,54310,54310,1,Good,Good,0
512248042,512248042,57280,57280,1,Good,Good,0
512253011,512253011,50080,50080,1,Good,Good,0
512253012,512253012,50080,50080,1,Good,Good,0
512253013,512253013,50080,50080,1,Good,Good,0
512253015,512253015,50080,50080,1,Good,Good,0
512263010,512263010,50080,50080,1,Good,Good,0
512273017,512273017,50080,50080,1,Good,Good,0
512283040,512283040,52730,52730,1,Good,Good,0
512293050,512293050,53640,53640,1,Good,Good,0
